,host_name,calculated_host_listings_count_entire_homes,neighbourhood_cleansed,latitude,longitude
244,Roubina,20,ΣΤΑΔΙΟ,37.97008857558233,23.7421858791252
245,Pristine Urban Suites,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9794,23.73063
246,WSD Home Inn,27,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00224406525432,23.72978781058104
247,Monkfish Trading MON IKE,26,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99409,23.72646
248,Monkfish Trading MON IKE,26,ΑΜΠΕΛΟΚΗΠΟΙ,37.98655,23.76401
249,Natalia,3,ΖΑΠΠΕΙΟ,37.9678367,23.7365877
250,Pietro,5,ΑΜΠΕΛΟΚΗΠΟΙ,37.9930986,23.7603637
251,Raise Team,42,ΕΛΛΗΝΟΡΩΣΩΝ,37.9991779,23.7715042
252,HAUSolutions,20,ΠΑΓΚΡΑΤΙ,37.96563700000001,23.7478731
253,Connect Apartments & Suites,8,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185
254,Yorgos,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.99324,23.76516
255,Valerie,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9746575,23.7317888
256,Mgv,101,ΠΕΤΡΑΛΩΝΑ,37.96626,23.70482
257,Anny & Emilia,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9660535,23.7267242
258,HostPal,7,ΓΚΑΖΙ,37.9776079,23.712078
259,Solonos,20,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99123832795311,23.728986305382577
260,Viktor,33,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01108551945386,23.72852024220655
261,Evan&Anetta,68,ΚΕΡΑΜΕΙΚΟΣ,37.9831288,23.7155182
262,Maryland,56,ΑΜΠΕΛΟΚΗΠΟΙ,37.98872,23.75197
263,Evan&Anetta,68,ΠΑΓΚΡΑΤΙ,37.9699213,23.7439384
264,Evan&Anetta,68,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9857834,23.7296504
265,Dimitris,28,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98586969999999,23.7426202
266,Athens Stay,6,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99571,23.72381
267,Stratis,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97632,23.72447
268,Greecing,17,ΝΕΟΣ ΚΟΣΜΟΣ,37.9603306,23.7306178
269,Marianna,19,ΓΟΥΔΙ,37.98597,23.7612
270,Rea,3,ΠΑΓΚΡΑΤΙ,37.9669409,23.7498947
271,Nikolas,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99176,23.72871
272,Harry,64,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98909378051758,23.73043441772461
273,Miltos,5,ΑΚΡΟΠΟΛΗ,37.97113,23.73001
274,Dimkat,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97490104333032,23.733161962565603
275,Vasiliki,6,ΑΚΡΟΠΟΛΗ,37.97291,23.72031
276,Aris,8,ΘΗΣΕΙΟ,37.9750012894984,23.7145883962512
277,Raise Team,42,ΝΕΟΣ ΚΟΣΜΟΣ,37.96697,23.73009
278,Ιωάννα,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97385,23.73096
279,Diana'S Home,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97336533980969,23.731514319348832
280,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99528772947096,23.727379930065496
281,Emie,3,ΠΕΤΡΑΛΩΝΑ,37.96929,23.70753
282,Ευστρατιος,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98249,23.73245
283,Aris,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98027,23.72807
284,Evan&Anetta,68,ΘΗΣΕΙΟ,37.97722,23.72308
285,Evelin,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96686,23.72488
286,Altanay,4,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98556,23.73619
287,Nikos,14,ΚΥΨΕΛΗ,38.00193,23.73938
288,Nasos,41,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965729,23.723759
289,Ethereal,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97504,23.73189
290,Tourigo,14,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.963302,23.7414115
291,Liv,9,ΑΜΠΕΛΟΚΗΠΟΙ,37.9912169,23.7664927
292,HAUSolutions,20,ΑΜΠΕΛΟΚΗΠΟΙ,37.9888,23.75399
293,Advance Helix Development,8,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9960469,23.7311134
294,Ζωή,11,ΖΑΠΠΕΙΟ,37.9672,23.73115
295,Ιωάννης Άγγελος,18,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835557341275,23.723846644180306
296,Hermes,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97293,23.73207
297,Maryland,56,ΝΕΟΣ ΚΟΣΜΟΣ,37.95799922146869,23.73349025855886
298,Veronica,4,ΓΟΥΒΑ,37.96151,23.74315
299,Spyros,4,ΝΙΡΒΑΝΑ,38.00347,23.72519
300,Codeathena,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96795,23.72618
301,KASO Homes,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.9629993,23.7283488
302,Phaedrus Living,34,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96552545047447,23.72493015499552
303,Tèo,49,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9995,23.7282
304,Κοσμας,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.99064194820091,23.756274475683878
305,Chryssa,9,ΣΤΑΔΙΟ,37.96712,23.73681
306,Sarn,18,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9776397,23.7286596
307,Local Host,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96199,23.72194
308,Michalis,16,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99836,23.72397
309,Sissy,7,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9914,23.73284
310,Alex,6,ΝΕΟΣ ΚΟΣΜΟΣ,37.95738,23.72112
311,Homer & Isabella,58,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9619696,23.7202616
312,Harry,3,ΚΟΛΩΝΑΚΙ,37.97829,23.74995
313,Gpm,36,ΑΝΩ ΚΥΨΕΛΗ,38.00477732822005,23.738745634638374
314,Manos,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.9585,23.72387
315,Home Story,14,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9865105263625,23.730914027809867
316,Harry,64,ΝΕΟΣ ΚΟΣΜΟΣ,37.965355,23.731039
317,Konstantinos,20,ΑΚΡΟΠΟΛΗ,37.96819,23.72413
318,Harry,64,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968506,23.730911
319,Leonidas,22,ΝΕΟΣ ΚΟΣΜΟΣ,37.96427,23.7315
320,Petros,11,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9880314,23.7428736
321,George,57,ΚΟΛΩΝΑΚΙ,37.98017,23.73957
322,Gianttrip,30,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98992,23.73532
323,Segal Group,19,ΑΝΩ ΠΑΤΗΣΙΑ,38.02184048098159,23.73444366946029
324,Nasos,41,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976546,23.7314156
325,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99660895302801,23.729735390062995
326,Upstreet,121,ΖΑΠΠΕΙΟ,37.96751,23.73136
327,Blue,10,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965737935102965,23.7262408067459
328,Χριστινα,3,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01663,23.72953
329,Holidu,4,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0092871,23.7284431
330,Katerina,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.96321,23.72963
331,Travel Inn Greece,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97417613604516,23.732178709574857
332,Alexandros,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97863,23.72416
333,Mint,9,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987247561764136,23.74214122380724
334,Κυριακος,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98984,23.73621
335,Iordanka,5,ΑΚΡΟΠΟΛΗ,37.96851377707007,23.726709635254554
336,Despina,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9712,23.73066
337,Παναγιώτης,44,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99252,23.73076
338,Only ElPilar,10,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9849061,23.7335535
339,Angelos,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9776397,23.7286596
340,Palaiopanos,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9723,23.73235
341,SharingXchange,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97197,23.7304
342,Wyz Attiki,6,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995201,23.722889
343,Despina,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97154,23.7304
344,Alexandros,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97896,23.72342
345,Roubina,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.96562430855068,23.729048231225008
346,GK Properties,25,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97420169999999,23.7331905
347,Tia & Mike,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96128,23.7202
348,Stelios,22,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.002205,23.72533
349,Nikos,14,ΑΜΠΕΛΟΚΗΠΟΙ,37.995826721191406,23.766355514526367
350,Ran,6,ΠΑΓΚΡΑΤΙ,37.96642000035067,23.75269766137696
351,Nestor,12,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98929990205162,23.725979402661324
352,O'Shawn,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96791,23.72679
353,Harry,64,ΠΕΔΙΟ ΑΡΕΩΣ,37.99432,23.73289
354,Constantinos,21,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97877,23.72946
355,George,57,ΝΕΟΣ ΚΟΣΜΟΣ,37.95921,23.7354
356,Harry,64,ΚΕΡΑΜΕΙΚΟΣ,37.9816848,23.713177
357,Konstantinos,20,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987329,23.7356266
358,Top,3,ΠΕΤΡΑΛΩΝΑ,37.96416,23.70933
359,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99501585601161,23.729606820710497
360,Daniel,3,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98524,23.72439
361,Marianna,19,ΓΟΥΔΙ,37.98548,23.76186
362,Konstantinos,5,ΠΑΤΗΣΙΑ,38.01387,23.73707
363,Monkfish Trading MON IKE,26,ΓΟΥΔΙ,37.9857963,23.761169
364,The Circle Inn,4,ΠΕΤΡΑΛΩΝΑ,37.96954,23.70866
365,Loukas,40,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99368,23.73016
366,Gpm,36,ΝΕΟΣ ΚΟΣΜΟΣ,37.96219,23.72728
367,Παναγιώτης,44,ΚΥΨΕΛΗ,37.99991,23.7348
368,Home,23,ΑΝΩ ΚΥΨΕΛΗ,38.00555,23.73652
369,Maryland,56,ΑΜΠΕΛΟΚΗΠΟΙ,37.98766,23.76629
370,Melina,27,ΠΕΤΡΑΛΩΝΑ,37.9709840965968,23.70789936514054
371,Evelin,7,ΘΗΣΕΙΟ,37.97804,23.72106
372,Li Yon,3,ΑΜΠΕΛΟΚΗΠΟΙ,37.9922561,23.7545427
373,Tourigo,14,ΝΕΟΣ ΚΟΣΜΟΣ,37.95728,23.72691
374,Vasiliki,4,ΠΑΓΚΡΑΤΙ,37.96898,23.75202
375,Harris,5,ΚΟΛΩΝΑΚΙ,37.97709,23.74627
376,Connect Apartments & Suites,8,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98684,23.71847
377,Adnan,3,ΣΤΑΔΙΟ,37.96836294687257,23.74371305627724
378,Antreas,20,ΑΜΠΕΛΟΚΗΠΟΙ,37.99126816057102,23.764578662136252
379,Oltian,13,ΘΗΣΕΙΟ,37.97583061733149,23.71577080003501
380,Upstreet,121,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96952,23.73104
381,Nikos,26,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96882,23.72987
382,Neslihan,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.972269962938206,23.732209476486947
383,Nasos,15,ΘΗΣΕΙΟ,37.97390847343891,23.714269971726733
384,Lamda,3,ΘΗΣΕΙΟ,37.97567,23.71743
385,Greecing,17,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9663614,23.7275791
386,Ioannis,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.96632,23.73317
387,George,11,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968909,23.729776
388,Tourigo,14,ΘΗΣΕΙΟ,37.97542,23.7169
389,Home Story,14,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98289,23.72358
390,Giorgos,3,ΖΑΠΠΕΙΟ,37.96826,23.7311
391,George,4,ΘΗΣΕΙΟ,37.97843,23.72222
392,Important Group,5,ΘΗΣΕΙΟ,37.97423,23.71936
393,Marietta,8,ΘΗΣΕΙΟ,37.9774,23.7223
394,Hermes,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97254,23.73065
395,Ronen,33,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98035408226109,23.72356952055162
396,VKbnb,11,ΠΕΔΙΟ ΑΡΕΩΣ,37.99137,23.740629
397,Ko,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9786914,23.7288171
398,Thomas,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96463954917936,23.72295822948217
399,Pan,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96777,23.729748
400,Harry,64,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964165,23.724165
401,George,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97845,23.72951
402,Youla,18,ΠΑΓΚΡΑΤΙ,37.97355,23.74935
403,George,12,ΓΚΑΖΙ,37.97767,23.71122
404,Ira & Oleg,37,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98299,23.71995
405,Anna Maria,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99965,23.72893
406,Nikolaos,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957
407,Αριστειδης,33,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99754,23.71957
408,Petros,7,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977234,23.730198
409,Effrossyni,4,ΚΥΨΕΛΗ,37.99734,23.7329
410,Hestia,40,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983749,23.738482
411,Mandra,8,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98254,23.73785
412,Fiona,8,ΝΕΟΣ ΚΟΣΜΟΣ,37.95621,23.72792
413,Ευστρατιος,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98251,23.73228
414,Gianttrip,30,ΚΟΛΩΝΑΚΙ,37.97594,23.74522
415,Pagona,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9808972,23.7267217
416,Antonis,14,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98185408694253,23.72939470000002
417,Nikos,14,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98587,23.73766
418,Tim,4,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99069,23.7335
419,Giannis,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976295,23.729813
420,Νικολαος,4,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9906998,23.7225378
421,Raise Team,42,ΝΕΟΣ ΚΟΣΜΟΣ,37.96603,23.73083
422,Elite Ermou,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97552,23.72696
423,Codeathena,7,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97066,23.73095
424,SharingXchange,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98341,23.72651
425,O'Shawn,5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97439,23.73147
426,Antonis,14,ΑΚΡΟΠΟΛΗ,37.97238241295977,23.72830703677062
427,Giannis,10,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98313,23.72213
428,TravelStaytion,5,ΚΟΛΩΝΑΚΙ,37.97639,23.74152
429,Sofi,7,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98032724445776,23.728907995935497
430,Elie,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96747,23.72858
431,Meros,4,ΑΚΡΟΠΟΛΗ,37.973087,23.720461
432,Georgina,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97513,23.73258
433,Raise Team,42,ΝΕΟΣ ΚΟΣΜΟΣ,37.96632,23.73108
434,Varvara,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9661,23.72502
435,Co And Living,7,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98531,23.74165
436,Leonidas,22,ΖΑΠΠΕΙΟ,37.97004,23.73156
437,Παναγιώτης,44,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98901,23.73004
438,Spittaki,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97849,23.7242
439,MyGreek,20,ΑΚΡΟΠΟΛΗ,37.96292,23.71745
440,Tia & Mike,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97435,23.73267
441,Bill And Helena,19,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97516,23.73407
442,Raise Team,42,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978412,23.7286161
443,Homer & Isabella,58,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645415,23.7221751
444,Chris,13,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00013,23.72495
445,Kostas,12,ΒΟΤΑΝΙΚΟΣ,37.97817,23.70866
446,Romanos,20,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02435,23.73278
447,Nestor,12,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99504,23.72718
448,Andreas,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9776622434525,23.73114478650817
449,Tonia,8,ΛΥΚΑΒΗΤΤΟΣ,37.98156,23.75034
450,Monkfish Trading MON IKE,26,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98828287472097,23.74954676530624
451,Only ElPilar,10,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9849061,23.7335535
452,Central Five,5,ΠΕΤΡΑΛΩΝΑ,37.9686729,23.7071801
453,Konstantinos,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.95614,23.71636
454,Evan&Anetta,68,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477
455,Oltian,13,ΘΗΣΕΙΟ,37.97414,23.71539
456,Dimitris,7,ΓΚΑΖΙ,37.97702,23.71062
457,Theodoros,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96395,23.72506
458,Evdoxia,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9979,23.7314
459,Steve,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96818,23.72475
460,Vi,4,ΠΑΤΗΣΙΑ,38.0103,23.73424
461,Marios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.730583
462,Ethereal,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331
463,Marietta,8,ΚΕΡΑΜΕΙΚΟΣ,37.9795,23.72284
464,Kοnstantinos,11,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98262,23.71903
465,Dropebnb,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.95495710000001,23.7249265
466,Nikolaos,3,ΚΟΛΩΝΑΚΙ,37.97855,23.75147
467,WSD Home Inn,27,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.960533242041095,23.71922831272921
468,Athina And/Or Eleni,23,ΛΥΚΑΒΗΤΤΟΣ,37.9800968,23.7453164
469,Spyros,7,ΑΚΡΟΠΟΛΗ,37.973,23.719528
470,Konstantinos,20,ΑΚΡΟΠΟΛΗ,37.9696,23.7263
471,Evelyn,20,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9768634,23.7291254
472,Raise Team,42,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96377469999999,23.7230109
473,Manos,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97582,23.73255
474,Leonidas,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9649397,23.7268163
475,Nasos,41,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966366,23.727573
476,Kostas,6,ΛΥΚΑΒΗΤΤΟΣ,37.98432,23.7417
477,Ελενα,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.96181,23.73208
478,Sokol,42,ΚΕΡΑΜΕΙΚΟΣ,37.981217246382094,23.718141769954347
479,Effrossyni,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99338,23.73057
480,SharingXchange,8,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98468,23.71757
481,Θοδωρής,4,ΚΟΛΩΝΑΚΙ,37.97911,23.73906
482,Manos And Fay,13,ΝΕΟΣ ΚΟΣΜΟΣ,37.9601232,23.725885
483,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96299,23.71723
484,Only ElPilar,10,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9849061,23.7335535
485,George,12,ΛΥΚΑΒΗΤΤΟΣ,37.98577,23.74812
486,Lucas,15,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97424,23.73456
487,Gtrip,15,ΝΙΡΒΑΝΑ,38.01444060033882,23.72101327810161
488,Elena,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9640663,23.7225312
489,Athens Panorama Project,8,ΠΕΔΙΟ ΑΡΕΩΣ,37.9959,23.74076
490,Eleni,23,ΘΗΣΕΙΟ,37.9762888,23.717859
491,Ioannis,6,ΠΕΤΡΑΛΩΝΑ,37.96929,23.71286
492,Tolis,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.96124,23.72511
